date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,year,Farmers_BDT,Agricultural_Laborers_BDT,Small_Traders_BDT,Skilled_Workers_BDT,Unskilled_Workers_BDT,Transport_Workers_BDT
2021-06-15,Dhaka,Gopalganj,Gopalgonj Sadar,23.009943,89.827767,oil and fats,Oil (palm),L,aggregate,Retail,BDT,113.77,1.3444,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,39,0.4609,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,35.38,0.4181,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,oil and fats,Oil (palm),L,aggregate,Retail,BDT,112.04,1.324,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,74.5,0.8804,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Madaripur,Madaripur Sadar,23.165678,90.136032,oil and fats,Oil (palm),L,aggregate,Retail,BDT,108.47,1.2818,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,46.84,0.5535,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,33.86,0.4001,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34.57,0.4085,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,67.5,0.7977,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Narayanganj,Narayanganj Sadar,23.624656,90.500162,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47,0.5554,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Narsingdi,Narsingdi Sadar,23.939138,90.727139,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34.5,0.4077,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Rajbari,Rajbari Sadar,23.765397,89.648304,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,41.84,0.4944,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Rajbari,Rajbari Sadar,23.765397,89.648304,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,32.65,0.3858,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,44.97,0.5314,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,oil and fats,Oil (palm),L,aggregate,Retail,BDT,112.74,1.3323,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,32.5,0.3841,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,oil and fats,Oil (palm),L,aggregate,Retail,BDT,116,1.3708,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,69,0.8154,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Chuadanga,Chuadanga Sadar,23.588888,88.93701,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45,0.5318,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Chuadanga,Chuadanga Sadar,23.588888,88.93701,oil and fats,Oil (palm),L,aggregate,Retail,BDT,117.81,1.3923,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Jessore,Jessore Sadar,23.161235,89.231688,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,33.12,0.3914,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Jessore,Jessore Sadar,23.161235,89.231688,oil and fats,Oil (palm),L,aggregate,Retail,BDT,111.67,1.3197,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Jessore,Jessore Sadar,23.161235,89.231688,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,77.17,0.912,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43.58,0.515,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,35,0.4136,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,73.09,0.8637,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Kushtia,Kushtia Sadar,23.885953,89.08728,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,42.95,0.5076,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Kushtia,Kushtia Sadar,23.885953,89.08728,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34.5,0.4077,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Magura,Magura Sadar,23.485296,89.42001,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,32.5,0.3841,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Meherpur,Meherpur Sadar,23.768677,88.631436,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,44.1,0.5212,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Narail,Narail Sadar,23.160571,89.507879,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43,0.5082,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Narail,Narail Sadar,23.160571,89.507879,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34,0.4018,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Narail,Narail Sadar,23.160571,89.507879,oil and fats,Oil (palm),L,aggregate,Retail,BDT,118.66,1.4023,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Satkhira,Satkhira Sadar,22.712563,89.070805000000007,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,42.55,0.5028,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Satkhira,Satkhira Sadar,22.712563,89.070805000000007,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,32.38,0.3827,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Satkhira,Satkhira Sadar,22.712563,89.070805000000007,oil and fats,Oil (palm),L,aggregate,Retail,BDT,109.7,1.2964,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Khulna,Satkhira,Satkhira Sadar,22.712563,89.070805000000007,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,63,0.7445,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Mymensingh,Jamalpur,Jamalpur Sadar,24.927398,89.947978,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,41.74,0.4932,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Mymensingh,Jamalpur,Jamalpur Sadar,24.927398,89.947978,oil and fats,Oil (palm),L,aggregate,Retail,BDT,118,1.3945,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Mymensingh,Jamalpur,Jamalpur Sadar,24.927398,89.947978,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,79,0.9336,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Mymensingh,Mymensingh,Mymensing Sadar,24.746167,90.410026,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43.6,0.5153,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Mymensingh,Mymensingh,Mymensing Sadar,24.746167,90.410026,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,31,0.3663,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Mymensingh,Mymensingh,Mymensing Sadar,24.746167,90.410026,oil and fats,Oil (palm),L,aggregate,Retail,BDT,109,1.2881,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Mymensingh,Netrakona,Netrakona Sadar,24.881191,90.732867,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,40.6,0.4798,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Mymensingh,Sherpur,Sherpur Sadar,25.019299,90.014477,oil and fats,Oil (palm),L,aggregate,Retail,BDT,116.91,1.3816,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Bogra,Bogra Sadar,24.848602,89.372514,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,40.66,0.4805,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Bogra,Bogra Sadar,24.848602,89.372514,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,72.5,0.8568,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Joypurhat,Jaipurhat Sadar,25.101843,89.026161,oil and fats,Oil (palm),L,aggregate,Retail,BDT,112.88,1.334,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Joypurhat,Jaipurhat Sadar,25.101843,89.026161,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,74.5,0.8804,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Naogaon,Naogaon Sadar,24.807483,88.943705,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,41,0.4845,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Naogaon,Naogaon Sadar,24.807483,88.943705,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,33,0.39,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Natore,Natore Sadar,24.412545,88.984501,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,41.22,0.4872,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Natore,Natore Sadar,24.412545,88.984501,oil and fats,Oil (palm),L,aggregate,Retail,BDT,115.5,1.3649,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,41,0.4845,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,oil and fats,Oil (palm),L,aggregate,Retail,BDT,105.25,1.2438,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,69,0.8154,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Pabna,Pabna Sadar,24.006315,89.237345,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,31.5,0.3723,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Pabna,Pabna Sadar,24.006315,89.237345,oil and fats,Oil (palm),L,aggregate,Retail,BDT,106.5,1.2586,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,oil and fats,Oil (palm),L,aggregate,Retail,BDT,113,1.3354,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,71,0.839,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,42.92,0.5072,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,oil and fats,Oil (palm),L,aggregate,Retail,BDT,106.69,1.2608,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,41.24,0.4873,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,oil and fats,Oil (palm),L,aggregate,Retail,BDT,110.59,1.3069,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,78.81,0.9314,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Gaibandha,Gaibandha Sadar,25.331922,89.551041,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,35.5,0.4195,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Gaibandha,Gaibandha Sadar,25.331922,89.551041,oil and fats,Oil (palm),L,aggregate,Retail,BDT,113.06,1.3361,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,42.2,0.4987,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,38,0.4491,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,40.91,0.4835,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,oil and fats,Oil (palm),L,aggregate,Retail,BDT,109.57,1.2948,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,69,0.8154,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Nilphamari,Nilphamari Sadar,25.848341,88.871691,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,35.5,0.4195,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,44.38,0.5244,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,31.72,0.3749,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43.12,0.5096,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34.5,0.4077,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,70.79,0.8365,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,36.06,0.4261,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,37.61,0.4445,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,81.87,0.9675,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,36,0.4254,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,36,0.4254,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,105,1.2408,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,41.73,0.4931,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,oil and fats,Oil (palm),L,aggregate,Retail,BDT,125.34,1.4812,2021,12500,9000,13000,16500,10100,12900
2021-06-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,79.37,0.938,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,46.34,0.5464,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,oil and fats,Oil (palm),L,aggregate,Retail,BDT,112.34,1.3248,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,72.58,0.8559,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,41,0.4835,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34.81,0.4105,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,71,0.8373,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Bhola,Bhola Sadar,22.6857,90.644301,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,77,0.908,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Jhalokati,Jhalokati Sadar,22.701071,90.204123,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,46.3,0.546,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Jhalokati,Jhalokati Sadar,22.701071,90.204123,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,33.89,0.3996,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Jhalokati,Jhalokati Sadar,22.701071,90.204123,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,79.27,0.9348,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Jhalokati,Patuakhali Sadar,22.724535,90.251308,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,40.27,0.4749,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Jhalokati,Patuakhali Sadar,22.724535,90.251308,oil and fats,Oil (palm),L,aggregate,Retail,BDT,134.27,1.5834,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Jhalokati,Patuakhali Sadar,22.724535,90.251308,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,72.98,0.8607,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Pirojpur,Pirojpur Sadar,22.580932,89.969325,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34,0.4009,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Barisal,Pirojpur,Pirojpur Sadar,22.580932,89.969325,oil and fats,Oil (palm),L,aggregate,Retail,BDT,111.14,1.3106,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Bandarban,Bandarban Sadar,22.219697,92.221897,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34.5,0.4068,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Bandarban,Bandarban Sadar,22.219697,92.221897,oil and fats,Oil (palm),L,aggregate,Retail,BDT,110.7,1.3055,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Bandarban,Bandarban Sadar,22.219697,92.221897,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,67.5,0.796,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,23.97548,91.111209,oil and fats,Oil (palm),L,aggregate,Retail,BDT,104.66,1.2342,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,23.97548,91.111209,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,77.5,0.9139,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Chandpur,Chandpur Sadar,23.236997,90.65995,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,35.5,0.4186,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.52,0.5368,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,79.71,0.94,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,oil and fats,Oil (palm),L,aggregate,Retail,BDT,115.69,1.3643,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Feni,Feni Sadar,23.009219,91.399348,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,46.25,0.5455,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Feni,Feni Sadar,23.009219,91.399348,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,76.66,0.904,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34.5,0.4068,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,oil and fats,Oil (palm),L,aggregate,Retail,BDT,117.5,1.3856,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,35.01,0.4129,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,35.5,0.4186,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,41,0.4835,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34.5,0.4068,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,oil and fats,Oil (palm),L,aggregate,Retail,BDT,122.5,1.4446,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47,0.5542,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,46.68,0.5504,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,33.5,0.395,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,oil and fats,Oil (palm),L,aggregate,Retail,BDT,111.39,1.3135,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,79,0.9316,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Gopalganj,Gopalgonj Sadar,23.009943,89.827767,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,48.44,0.5712,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,39,0.4599,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,35.81,0.4223,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,74,0.8727,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Madaripur,Madaripur Sadar,23.165678,90.136032,oil and fats,Oil (palm),L,aggregate,Retail,BDT,107.27,1.265,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,49.94,0.5889,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34,0.4009,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,75.45,0.8897,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,35.5,0.4186,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,68.57,0.8086,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Narayanganj,Narayanganj Sadar,23.624656,90.500162,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47,0.5542,2021,12500,9000,13000,16500,10100,12900
2021-07-15,Dhaka,Narayanganj,Narayanganj Sadar,23.624656,90.500162,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,33.5,0.395,2021,12500,9000,13000,16500,10100,12900
