DIVISION,ZILA,DisGeoCode,Shape_Leng,Shape_Area,_ID,Total Population (N),rural_pop_pct,working_age_total,Number of Households (N),Number of poor (N),Poverty headcount ratio (%),"Poverty headcount ratio, National avg (%)","Poverty headcount ratio, Rank",Number of extreme poor (N),Extreme poverty headcount ratio (%),"Extreme poverty headcount ratio, National avg (%)","Extreme poverty headcount ratio, Rank",Primary employment: Agriculture (N),Primary employment: Agriculture (%),"Primary employment: Agriculture, National avg (%)","Primary employment: Agriculture, Rank",Primary employment: Industry (N),Primary employment: Industry (%),"Primary employment: Industry, National avg (%)","Primary employment: Industry, Rank",Primary employment: Services (N),Primary employment: Services (%),"Primary employment: Services, National avg (%)","Primary employment: Services, Rank",Households with Electricity (N),Households with Electricity (%),"Households with Electricity, National avg (%)","Households with Electricity, Rank",Households with flush toilet  (N),Households with flush toilet (%),"Households with flush toilet, National avg (%)","Households with flush toilet, Rank","Households with non-flush, latrine (N)","Households with non-flush, latrine (%)","Households with non-flush, latrine, National avg (%)","Households with non-flush, latrine, Rank",Literate population (18 years and older) (N),Literate population (18 years and older) (%),"Literate population (18 years and older), National avg (%)","Literate population (18 years and older), Rank",Educational attainment: Less than primary completed (18 years and older) (N),Educational attainment: Less than primary completed (18 years and older) (%),"Educational attainment: Less than primary completed (18 years and older), National avg (%)","Educational attainment: Less than primary completed (18 years and older), Rank",Educational attainment: Primary completed (18 years and older) (N),Educational attainment: Primary completed (18 years and older) (%),"Educational attainment: Primary completed (18 years and older), National avg (%)","Educational attainment: Primary completed (18 years and older), Rank",Educational attainment: Secondary completed (18 years and older) (N),Educational attainment: Secondary completed (18 years and older) (%),"Educational attainment: Secondary completed (18 years and older), National avg (%)","Educational attainment: Secondary completed (18 years and older), Rank",Educational attainment: University completed (18 years and older) (N),Educational attainment: University completed (18 years and older) (%),"Educational attainment: University completed (18 years and older), National avg (%)","Educational attainment: University completed (18 years and older), Rank",School attendance among 6-18 years old (N),School attendance among 6-18 years old (%),"School attendance among 6-18 years old, National avg (%)","School attendance among 6-18 years old, Rank",School attendance among 6-10 years old (N),School attendance among 6-10 years old (%),"School attendance among 6-10 years old, National avg (%)","School attendance among 6-10 years old, Rank",School attendance among 11-13 years old (N),School attendance among 11-13 years old (%),"School attendance among 11-13 years old, National avg (%)","School attendance among 11-13 years old, Rank",School attendance among 14-15 years old (N),School attendance among 14-15 years old (%),"School attendance among 14-15 years old, National avg (%)","School attendance among 14-15 years old, Rank",School attendance among 16-18 years old (N),School attendance among 16-18 years old (%),"School attendance among 16-18 years old, National avg (%)","School attendance among 16-18 years old, Rank",Population in National bottom 40% (N),Percentage of population in bottom 40% (%),"Percentage of population in bottom 40%, national avg (%)","Percentage of population in bottom 40%, Rank",Number of underweight children (N),Percentage of underweight children (%),"Percentage of underweight children, National avg (%)","Percentage of underweight children, Rank",Number of severely underweight children (N),Percentage of severely underweight children (%),"Percentage of severely underweight children, National avg (%)","Percentage of severely underweight children, Rank (%)",Number of stunted children (N),Percentage of stunted children (%),"Percentage of stunted children, National avg (%)","Percentage of stunted children, Rank",Number of severely stunted children (N),Percentage of severely stunted children (%),"Percentage of severely stunted children, National avg (%)","Percentage of severely stunted children, Rank (%)",Households with tap water (N),Households with tap water (%),"Households with tap water, National avg (%)","Households with tap water, Rank",Households with tubewell water  (N),Households with tubewell water (%),"Households with tubewell water, National avg (%)","Households with tubewell water, Rank",Population between 0 and 6 years old (N),Population between 0 and 6 years old (%),"Population between 0 and 6 years old, National avg (%)","Population between 0 and 6 years old , Rank",Population between 7 and 14 years old (N),Population between 7 and 14 years old (%),"Population between 7 and 14 years old, National avg (%)","Population between 7 and 14 years old, Rank",Population between 15 and 64 years old (N),Population between 15 and 64 years old (%),working_age_pct,"Population between 15 and 64 years old, Rank",Population ages 65 and above (N),Population ages 65 and above (%),"Population ages 65 and above, National avg (%)","Population ages 65 and above, Rank","Households without toilet, open defecation (N)",no_toilet_pct,"Households without toilet, open defecation, National avg (%)","Households without toilet, open defecation, Rank"
Khulna,Magura,4055,206580.03125,1048014144,41,920360,86.97466278076172,554920,205960,417843.46875,45.400001525878906,31.5,54/64,238373.25,25.899999618530273,17.600000381469727,51/64,168360,65.98212432861328,47.358436584472656,21/64,15060,5.902178764343262,14.91544246673584,48/64,71740,28.115692138671875,37.72611999511719,41/64,85340,41.43523025512695,56.4530029296875,44/64,88200,42.823848724365234,25.06646728515625,4/64,71180,34.56010818481445,38.68394088745117,26/64,269120,47.8520622253418,50.519447326660156,28/64,297880,52.96586227416992,50.29268264770508,38/64,187040,33.25746536254883,33.05747604370117,28/64,63020,11.205547332763672,12.836710929870605,28/64,14460,2.5711238384246826,3.813133716583252,29/64,207540,78.42945098876953,69.74742889404297,2/64,114180,82.07303619384766,78.35710906982422,13/64,53780,87.13545227050781,77.2594223022461,2/64,25020,74.86534881591797,57.99014663696289,1/64,14560,47.95783996582031,34.70724105834961,3/64,581286.3176977634,62.018123626708984,40,55/64,30747.009765625,33.529998779296875,34.400001525878906,23/64,6960.0302734375,7.590000152587891,8.100781440734863,22/64,35634.62109375,38.86000061035156,41.2209358215332,14/64,20054.791015625,21.8700008392334,23.37906265258789,22/64,2700,1.310934066772461,10.677162170410156,45/64,198320,96.29054260253906,83.48734283447266,10/64,137300,14.918075561523438,15.506486892700195,39/64,176260,19.151201248168945,19.112524032592773,38/64,554920,60.293800354003906,60.6515007019043,29/64,51880,5.636924743652344,4.729492664337158,13/64,6500,3.1559526920318604,7.720252990722656,21/64
Khulna,Meherpur,4057,193336,722257536,42,650940,87.33831024169922,427880,166320,98942.875,15.199999809265137,31.5,4/64,33197.9375,5.099999904632568,17.600000381469727,5/64,143080,71.7480697631836,47.358436584472656,6/64,4220,2.1161367893218994,14.91544246673584,64/64,52120,26.135793685913086,37.72611999511719,50/64,101200,60.846561431884766,56.4530029296875,15/64,33720,20.274169921875,25.06646728515625,35/64,42280,25.420873641967773,38.68394088745117,11/64,180980,42.029727935791016,50.519447326660156,48/64,257500,59.80027770996094,50.29268264770508,14/64,128940,29.944265365600586,33.05747604370117,43/64,35400,8.221086502075195,12.836710929870605,58/64,8760,2.0343706607818604,3.813133716583252,50/64,121820,72.73704528808594,69.74742889404297,28/64,64680,80.248138427734375,78.35710906982422,26/64,34660,83.59864807128906,77.2594223022461,11/64,14900,67.11711883544922,57.99014663696289,15/64,7580,32.64427185058594,34.70724105834961,45/64,94651.12027096748,14.278120994567871,40,3/64,18699.38671875,33.790000915527344,34.400001525878906,28/64,4244.578125,7.670000076293945,8.100781440734863,24/64,22274.349609375,40.25,41.2209358215332,23/64,12755.8701171875,23.049999237060547,23.37906265258789,33/64,5040,3.0303030014038086,10.677162170410156,25/64,155700,93.6147232055664,83.48734283447266,33/64,81600,12.535717964172363,15.506486892700195,63/64,108120,16.609825134277344,19.112524032592773,60/64,427880,65.732635498046875,60.6515007019043,5/64,33340,5.121823787689209,4.729492664337158,31/64,13280,7.984607696533203,7.720252990722656,39/64
Khulna,Narail,4065,228372.84375,994994624,43,722500,84.69810485839844,428360,162640,144500,20,31.5,11/64,55632.5,7.699999809265137,17.600000381469727,9/64,125940,65.7101058959961,47.358436584472656,22/64,12120,6.323698043823242,14.91544246673584,44/64,53600,27.966190338134766,37.72611999511719,43/64,74700,45.92966079711914,56.4530029296875,37/64,48780,29.99262237548828,25.06646728515625,16/64,67340,41.404327392578125,38.68394088745117,38/64,247440,57.18511962890625,50.519447326660156,12/64,213900,49.43378829956055,50.29268264770508,45/64,159180,36.78761291503906,33.05747604370117,14/64,48760,11.268777847290039,12.836710929870605,27/64,10860,2.509822130203247,3.813133716583252,32/64,161280,76.52305603027344,69.74742889404297,6/64,92280,83.81471252441406,78.35710906982422,6/64,41320,83.5422592163086,77.2594223022461,13/64,18300,67.77777862548828,57.99014663696289,11/64,9380,38.76033020019531,34.70724105834961,28/64,153541.50709187984,20.8676815032959,40,8/64,23488.62890625,31.69000244140625,34.400001525878906,13/64,5173.57568359375,6.979999542236328,8.100781440734863,12/64,27231.689453125,36.7400016784668,41.2209358215332,2/64,15253.8955078125,20.579999923706055,23.37906265258789,8/64,1900,1.1682243347167969,10.677162170410156,48/64,156940,96.49532318115234,83.48734283447266,7/64,111180,15.388235092163086,15.506486892700195,35/64,140980,19.512802124023438,19.112524032592773,30/64,428360,59.288578033447266,60.6515007019043,34/64,41980,5.810380935668945,4.729492664337158,10/64,4660,2.8652238845825195,7.720252990722656,18/64
Khulna,Satkhira,4087,513889.90625,3890415360,44,2000020,90.1441879272461,1281300,469820,926009.25,46.29999923706055,31.5,56/64,594005.9375,29.69999885559082,17.600000381469727,54/64,389040,66.66438293457031,47.358436584472656,17/64,33240,5.6958770751953125,14.91544246673584,51/64,161300,27.639739990234375,37.72611999511719,45/64,198040,42.152313232421875,56.4530029296875,42/64,97280,20.70580291748047,25.06646728515625,33/64,175820,37.4228401184082,38.68394088745117,30/64,634500,49.482173919677734,50.519447326660156,25/64,657720,51.29301071166992,50.29268264770508,41/64,449760,35.07502365112305,33.05747604370117,20/64,140160,10.930529594421387,12.836710929870605,32/64,34640,2.7014379501342773,3.813133716583252,23/64,411280,75.725433349609375,69.74742889404297,11/64,220920,83.20277404785156,78.35710906982422,8/64,106800,83.89630889892578,77.2594223022461,10/64,51760,69.60731506347656,57.99014663696289,7/64,31800,41.87516403198242,34.70724105834961,15/64,1221222.6823874712,59.957950592041016,40,54/64,56212.203125,33,34.400001525878906,19/64,12622.193359375,7.409999370574951,8.100781440734863,16/64,67829.390625,39.81999969482422,41.2209358215332,18/64,38684.2109375,22.709999084472656,23.37906265258789,28/64,28320,6.027840614318848,10.677162170410156,11/64,371460,79.06432342529297,83.48734283447266,53/64,254700,12.734871864318848,15.506486892700195,59/64,351700,17.584823608398438,19.112524032592773,51/64,1281300,64.064361572265625,60.6515007019043,12/64,112320,5.615943908691406,4.729492664337158,14/64,17800,3.7886850833892822,7.720252990722656,26/64
Rajshahi,Bogra,5010,453632.84375,2910568192,45,3410260,80.7099380493164,2186660,867100,566103.0625,16.599998474121094,31.5,6/64,228487.421875,6.700000286102295,17.600000381469727,6/64,619320,60.15385437011719,47.358436584472656,36/64,111940,10.872605323791504,14.91544246673584,16/64,298300,28.973541259765625,37.72611999511719,37/64,455540,52.536041259765625,56.4530029296875,24/64,291500,33.61780548095703,25.06646728515625,9/64,275400,31.76104164123535,38.68394088745117,21/64,1013680,46.18384552001953,50.519447326660156,33/64,1180000,53.76148223876953,50.29268264770508,36/64,660720,30.102783203125,33.05747604370117,42/64,285780,13.020302772521973,12.836710929870605,14/64,68380,3.1154322624206543,3.813133716583252,14/64,628440,71.918701171875,69.74742889404297,30/64,346920,77.70460510253906,78.35710906982422,43/64,164320,81.201812744140625,77.2594223022461,29/64,67880,65.21906280517578,57.99014663696289,20/64,49320,40.787296295166016,34.70724105834961,22/64,761068.6568787098,21.914047241210938,40,10/64,105134.8046875,32.83000183105469,34.400001525878906,17/64,23761.80859375,7.4200005531311035,8.100781440734863,18/64,125245.8671875,39.11000061035156,41.2209358215332,15/64,70644.9453125,22.059999465942383,23.37906265258789,23/64,36960,4.262484073638916,10.677162170410156,18/64,810280,93.44712829589844,83.48734283447266,35/64,472800,13.864045143127441,15.506486892700195,50/64,584120,17.128313064575195,19.112524032592773,58/64,2186660,64.12003326416016,60.6515007019043,11/64,166680,4.887603759765625,4.729492664337158,39/64,89560,10.328681945800781,7.720252990722656,48/64
Rajshahi,Chapai Nababganj,5070,352355.40625,1685414016,49,1649680,80.59127044677734,999900,358000,417369.03125,25.299999237060547,31.5,17/64,199611.28125,12.100000381469727,17.600000381469727,17/64,298780,64.48674774169922,47.358436584472656,25/64,30860,6.660623073577881,14.91544246673584,42/64,133680,28.852630615234375,37.72611999511719,39/64,174760,48.815643310546875,56.4530029296875,31/64,57320,16.011173248291016,25.06646728515625,46/64,65220,18.217876434326172,38.68394088745117,4/64,401760,40.83424758911133,50.519447326660156,51/64,587720,59.734928131103516,50.29268264770508,15/64,287560,29.227140426635742,33.05747604370117,45/64,85520,8.692116737365723,12.836710929870605,54/64,23080,2.3458144664764404,3.813133716583252,39/64,332000,67.09239196777344,69.74742889404297,51/64,184740,75.43486785888672,78.35710906982422,53/64,92360,77.67871856689453,77.2594223022461,42/64,35360,55.58000946044922,57.99014663696289,47/64,19540,28.982500076293945,34.70724105834961,52/64,506099.66840589046,30.124691009521484,40,15/64,62144.6796875,35.810001373291016,34.400001525878906,40/64,14750.900390625,8.5,8.100781440734863,40/64,75177.53125,43.31999969482422,41.2209358215332,49/64,43766.7890625,25.220001220703125,23.37906265258789,49/64,29940,8.363128662109375,10.677162170410156,7/64,315680,88.17877197265625,83.48734283447266,47/64,261260,15.837010383605957,15.506486892700195,30/64,317580,19.251007080078125,19.112524032592773,35/64,999900,60.61175537109375,60.6515007019043,26/64,70940,4.300227642059326,4.729492664337158,54/64,44840,12.525139808654785,7.720252990722656,53/64
Rajshahi,Joypurhat,5038,234273.40625,959685888,46,916380,84.33007049560547,606540,242580,244673.453125,26.69999885559082,31.5,25/64,118213.015625,12.899999618530273,17.600000381469727,20/64,197600,69.44541931152344,47.358436584472656,13/64,12000,4.2173333168029785,14.91544246673584,60/64,74940,26.33724594116211,37.72611999511719,49/64,126640,52.2054557800293,56.4530029296875,25/64,73820,30.431198120117188,25.06646728515625,15/64,50060,20.636491775512695,38.68394088745117,8/64,329160,53.67556381225586,50.519447326660156,17/64,306400,49.9641227722168,50.29268264770508,44/64,209740,34.201942443847656,33.05747604370117,26/64,78120,12.738895416259766,12.836710929870605,17/64,18980,3.095036268234253,3.813133716583252,15/64,170020,75.7462387084961,69.74742889404297,10/64,91460,81.42806243896484,78.35710906982422,18/64,44720,86.33204650878906,77.2594223022461,3/64,20980,70.26121520996094,57.99014663696289,5/64,12860,42.19160079956055,34.70724105834961,12/64,326879.48001134396,35.02662658691406,40,25/64,23114.087890625,30.1200008392334,34.400001525878906,7/64,4942.05615234375,6.440000057220459,8.100781440734863,7/64,28278.689453125,36.849998474121094,41.2209358215332,3/64,15816.1142578125,20.610000610351562,23.37906265258789,10/64,5080,2.0941543579101562,10.677162170410156,36/64,230080,94.84706115722656,83.48734283447266,20/64,115160,12.566839218139648,15.506486892700195,62/64,147520,16.098125457763672,19.112524032592773,62/64,606540,66.1886978149414,60.6515007019043,3/64,47160,5.146336555480957,4.729492664337158,29/64,49780,20.52106475830078,7.720252990722656,57/64
Rajshahi,Naogaon,5064,539128.1875,3442526976,47,2592160,89.58641052246094,1699400,655780,438075.03125,16.899999618530273,31.5,7/64,181451.203125,7,17.600000381469727,8/64,602680,73.65925598144531,47.358436584472656,2/64,38660,4.725006103515625,14.91544246673584,59/64,176860,21.615741729736328,37.72611999511719,63/64,258980,39.491905212402344,56.4530029296875,48/64,118100,18.00908851623535,25.06646728515625,43/64,122960,18.75019073486328,38.68394088745117,6/64,783400,45.76576232910156,50.519447326660156,36/64,919600,53.72248458862305,50.29268264770508,37/64,579720,33.86689758300781,33.05747604370117,27/64,173200,10.118241310119629,12.836710929870605,40/64,39240,2.292377471923828,3.813133716583252,41/64,466080,71.5373306274414,69.74742889404297,34/64,259180,79.2890396118164,78.35710906982422,29/64,123040,81.548248291015625,77.2594223022461,26/64,51860,62.01865768432617,57.99014663696289,34/64,32000,35.50033187866211,34.70724105834961,35/64,445885.37574744225,16.890701293945312,40,5/64,75636.3046875,33.5,34.400001525878906,22/64,17136.703125,7.590000152587891,8.100781440734863,21/64,91666.6796875,40.599998474121094,41.2209358215332,26/64,52877.67578125,23.420000076293945,23.37906265258789,37/64,21000,3.2022933959960938,10.677162170410156,22/64,588420,89.72825622558594,83.48734283447266,41/64,336520,12.982223510742188,15.506486892700195,57/64,424180,16.36395835876465,19.112524032592773,61/64,1699400,65.5592269897461,60.6515007019043,6/64,132060,5.094593048095703,4.729492664337158,33/64,204280,31.15069007873535,7.720252990722656,63/64
Rajshahi,Natore,5069,366334.46875,1903251840,48,1704260,86.7668685913086,1094060,423880,598195.25,35.10000228881836,31.5,40/64,363007.375,21.299999237060547,17.600000381469727,46/64,360620,70.57142639160156,47.358436584472656,9/64,25260,4.943248748779297,14.91544246673584,55/64,125120,24.485322952270508,37.72611999511719,54/64,209600,49.44795608520508,56.4530029296875,29/64,113620,26.80475616455078,25.06646728515625,21/64,181620,42.84703063964844,38.68394088745117,43/64,507640,46.14070129394531,50.519447326660156,34/64,598700,54.41737747192383,50.29268264770508,32/64,352360,32.02690505981445,33.05747604370117,37/64,117920,10.718050956726074,12.836710929870605,34/64,31220,2.8376660346984863,3.813133716583252,21/64,334220,74.5394515991211,69.74742889404297,19/64,183520,81.1748046875,78.35710906982422,21/64,85320,83.17411041259766,77.2594223022461,16/64,38520,67.984466552734375,57.99014663696289,9/64,26860,42.594356536865234,34.70724105834961,8/64,681177.0499180555,39.24735641479492,40,34/64,51057.5703125,33.310001373291016,34.400001525878906,21/64,11541.984375,7.53000020980835,8.100781440734863,20/64,59028.125,38.5099983215332,41.2209358215332,13/64,33231.10546875,21.68000030517578,23.37906265258789,19/64,8980,2.1185240745544434,10.677162170410156,35/64,397000,93.65858459472656,83.48734283447266,31/64,230100,13.501461029052734,15.506486892700195,52/64,293120,17.19925308227539,19.112524032592773,57/64,1094060,64.19560241699219,60.6515007019043,10/64,86980,5.1036810874938965,4.729492664337158,32/64,24680,5.822402477264404,7.720252990722656,34/64
Rajshahi,Pabna,5076,325972.40625,2387729920,50,2521220,84.7603759765625,1547200,590780,794184.3125,31.5,31.5,34/64,421043.71875,16.69999885559082,17.600000381469727,29/64,421800,56.996917724609375,47.358436584472656,41/64,96960,13.101995468139648,14.91544246673584,10/64,221280,29.901086807250977,37.72611999511719,34/64,354340,59.978336334228516,56.4530029296875,17/64,157860,26.72060775756836,25.06646728515625,22/64,254780,43.12603759765625,38.68394088745117,45/64,680760,43.685508728027344,50.519447326660156,45/64,883940,56.72391128540039,50.29268264770508,24/64,453300,29.089017868041992,33.05747604370117,47/64,176820,11.346835136413574,12.836710929870605,24/64,44260,2.840238332748413,3.813133716583252,20/64,493920,71.47901916503906,69.74742889404297,35/64,276740,77.33624267578125,78.35710906982422,44/64,128140,80.05747985839844,77.2594223022461,33/64,53920,63.90140151977539,57.99014663696289,27/64,35120,39.58521270751953,34.70724105834961,25/64,1000768.9374883175,38.977081298828125,40,33/64,91649.6640625,34.59000015258789,34.400001525878906,35/64,21223.296875,8.010000228881836,8.100781440734863,33/64,110726.78125,41.790000915527344,41.2209358215332,38/64,63722.875,24.049999237060547,23.37906265258789,43/64,12580,2.1293883323669434,10.677162170410156,34/64,553580,93.70323944091797,83.48734283447266,30/64,390800,15.500432014465332,15.506486892700195,34/64,457000,18.126144409179688,19.112524032592773,46/64,1547200,61.36711883544922,60.6515007019043,23/64,126220,5.0063066482543945,4.729492664337158,36/64,19620,3.321033239364624,7.720252990722656,23/64
Rajshahi,Rajshahi,5081,370344.9375,2437618688,51,2579420,67.77714538574219,1699720,633680,809937.9375,31.400001525878906,31.5,33/64,425604.3125,16.5,17.600000381469727,28/64,481060,63.02206039428711,47.358436584472656,30/64,47960,6.283079147338867,14.91544246673584,45/64,234300,30.694860458374023,37.72611999511719,26/64,393060,62.02815246582031,56.4530029296875,13/64,155960,24.611791610717773,25.06646728515625,25/64,180240,28.443378448486328,38.68394088745117,15/64,839140,50.08056640625,50.519447326660156,22/64,811740,48.4453125,50.29268264770508,47/64,553280,33.020206451416016,33.05747604370117,32/64,225500,13.458026885986328,12.836710929870605,11/64,85060,5.076451301574707,3.813133716583252,4/64,517480,76.2659912109375,69.74742889404297,7/64,268160,81.7212142944336,78.35710906982422,16/64,134100,84.819732666015625,77.2594223022461,5/64,67440,71.88232421875,57.99014663696289,3/64,47780,48.527320861816406,34.70724105834961,2/64,960686.1606732607,36.571746826171875,40,29/64,68003.296875,31.389999389648438,34.400001525878906,11/64,15013.1513671875,6.929999351501465,8.100781440734863,11/64,82843.140625,38.2400016784668,41.2209358215332,8/64,46599.265625,21.510000228881836,23.37906265258789,16/64,51680,8.155535697937012,10.677162170410156,8/64,560380,88.432647705078125,83.48734283447266,44/64,325620,12.623767852783203,15.506486892700195,61/64,433400,16.802227020263672,19.112524032592773,59/64,1699720,65.89543151855469,60.6515007019043,4/64,120680,4.6785712242126465,4.729492664337158,47/64,59320,9.361191749572754,7.720252990722656,44/64
Rajshahi,Sirajganj,5088,381620.59375,2492419072,52,3115620,85.85150909423828,1848360,714940,1205744.875,38.70000076293945,31.5,45/64,707245.75,22.700000762939453,17.600000381469727,48/64,456760,51.36174392700195,47.358436584472656,48/64,210860,23.710784912109375,14.91544246673584,5/64,221680,24.927471160888672,37.72611999511719,53/64,338260,47.31306076049805,56.4530029296875,35/64,129480,18.110610961914062,25.06646728515625,42/64,304240,42.55461883544922,38.68394088745117,41/64,718500,38.884918212890625,50.519447326660156,55/64,1125540,60.913753509521484,50.29268264770508,12/64,502660,27.203750610351562,33.05747604370117,55/64,178960,9.685240745544434,12.836710929870605,45/64,40600,2.1972548961639404,3.813133716583252,45/64,612880,68.60852813720703,69.74742889404297,47/64,360780,74.445953369140625,78.35710906982422,58/64,153680,77.6632308959961,77.2594223022461,44/64,62040,58.917381286621094,57.99014663696289,39/64,36380,34.48341369628906,34.70724105834961,38/64,1554544.4918820858,48.99422836303711,40,40/64,127209.546875,36.70000076293945,34.400001525878906,44/64,30502.560546875,8.800000190734863,8.100781440734863,44/64,156221.625,45.06999969482422,41.2209358215332,61/64,92755.515625,26.760000228881836,23.37906265258789,58/64,9680,1.3539597988128662,10.677162170410156,44/64,682260,95.428985595703125,83.48734283447266,16/64,526140,16.887168884277344,15.506486892700195,18/64,597960,19.19232749938965,19.112524032592773,37/64,1848360,59.325592041015625,60.6515007019043,33/64,143160,4.594912052154541,4.729492664337158,49/64,32820,4.590595245361328,7.720252990722656,30/64
Rangpur,Dinajpur,5527,532655.875,3458701568,53,2986280,85.082183837890625,1877160,715760,1131800.125,37.900001525878906,31.5,43/64,636077.625,21.299999237060547,17.600000381469727,45/64,577120,63.80259323120117,47.358436584472656,28/64,50460,5.578526020050049,14.91544246673584,52/64,276960,30.618879318237305,37.72611999511719,27/64,283900,39.66413497924805,56.4530029296875,47/64,232660,32.50531005859375,25.06646728515625,11/64,110120,15.385045051574707,38.68394088745117,1/64,925840,49.77848434448242,50.519447326660156,23/64,937460,50.40324401855469,50.29268264770508,43/64,615100,33.07131576538086,33.05747604370117,31/64,243300,13.081208229064941,12.836710929870605,13/64,64060,3.4442343711853027,3.813133716583252,10/64,606660,75.32593536376953,69.74742889404297,14/64,334640,82.23729705810547,78.35710906982422,12/64,156400,83.94161224365234,77.2594223022461,9/64,68860,66.8543701171875,57.99014663696289,17/64,46760,42.84405517578125,34.70724105834961,7/64,1545908.5522649288,50.832271575927734,40,45/64,97874.7421875,32.9900016784668,34.400001525878906,18/64,22013.658203125,7.4200005531311035,8.100781440734863,17/64,121104.7734375,40.81999969482422,41.2209358215332,30/64,56784.55078125,19.139999389648438,23.37906265258789,3/64,10700,1.4949145317077637,10.677162170410156,42/64,689460,96.3255844116211,83.48734283447266,8/64,442040,14.802363395690918,15.506486892700195,41/64,524260,17.555622100830078,19.112524032592773,52/64,1877160,62.859474182128906,60.6515007019043,16/64,142820,4.782538890838623,4.729492664337158,43/64,169020,23.61406135559082,7.720252990722656,60/64
Rangpur,Gaibandha,5532,339894.78125,2164991232,54,2382380,91.1932373046875,1431400,612300,1143542.375,48,31.5,57/64,721861.125,30.30000114440918,17.600000381469727,58/64,468540,70.6377182006836,47.358436584472656,8/64,34280,5.1680989265441895,14.91544246673584,54/64,160480,24.194181442260742,37.72611999511719,57/64,179860,29.374488830566406,56.4530029296875,58/64,65740,10.736566543579102,25.06646728515625,57/64,122340,19.98040199279785,38.68394088745117,7/64,551260,38.31227493286133,50.519447326660156,57/64,905360,62.922035217285156,50.29268264770508,7/64,343640,23.882795333862305,33.05747604370117,61/64,153620,10.676507949829102,12.836710929870605,35/64,36240,2.518660545349121,3.813133716583252,31/64,463860,70.77725982666016,69.74742889404297,40/64,272860,75.03162384033203,78.35710906982422,56/64,117600,80.958282470703125,77.2594223022461,30/64,45520,63.36302947998047,57.99014663696289,28/64,27880,37.36263656616211,34.70724105834961,32/64,1592361.3529367447,65.6321792602539,40,58/64,97427.6015625,37.29999923706055,34.400001525878906,49/64,23560.2421875,9.020000457763672,8.100781440734863,47/64,112498.84375,43.06999969482422,41.2209358215332,47/64,53885.55859375,20.6299991607666,23.37906265258789,11/64,6700,1.094234824180603,10.677162170410156,49/64,580840,94.86199951171875,83.48734283447266,19/64,386220,16.211519241333008,15.506486892700195,25/64,449520,18.868526458740234,19.112524032592773,41/64,1431400,60.0827751159668,60.6515007019043,30/64,115240,4.837179660797119,4.729492664337158,41/64,160120,26.15058135986328,7.720252990722656,61/64
Rangpur,Kurigram,5549,535138.125,2273961472,55,2069980,84.169891357421875,1218980,508100,1318577.25,63.70000076293945,31.5,64/64,917001.125,44.29999923706055,17.600000381469727,64/64,406880,72.17768096923828,47.358436584472656,5/64,23440,4.158092498779297,14.91544246673584,61/64,133400,23.664230346679688,37.72611999511719,58/64,106760,21.011611938476562,56.4530029296875,63/64,92080,18.122417449951172,25.06646728515625,41/64,202440,39.842552185058594,38.68394088745117,35/64,471460,38.00993347167969,50.519447326660156,59/64,787840,63.51704406738281,50.29268264770508,6/64,307840,24.818601608276367,33.05747604370117,60/64,116460,9.389209747314453,12.836710929870605,47/64,28220,2.275146007537842,3.813133716583252,42/64,428180,72.81725311279297,69.74742889404297,27/64,246720,76.5118179321289,78.35710906982422,49/64,114300,83.442840576171875,77.2594223022461,15/64,41220,65.15966033935547,57.99014663696289,21/64,25940,39.712188720703125,34.70724105834961,23/64,1760133.8293930292,83.49602508544922,40,64/64,88670.5703125,38.65999984741211,34.400001525878906,56/64,21972.6875,9.579999923706055,8.100781440734863,55/64,97088.09375,42.33000183105469,41.2209358215332,41/64,46193.1015625,20.139999389648438,23.37906265258789,6/64,3380,0.6652233600616455,10.677162170410156,60/64,491360,96.70536804199219,83.48734283447266,5/64,340560,16.452333450317383,15.506486892700195,22/64,403500,19.492942810058594,19.112524032592773,31/64,1218980,58.88848876953125,60.6515007019043,38/64,106940,5.166233539581299,4.729492664337158,27/64,55700,10.962409019470215,7.720252990722656,50/64
